timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719585989016,126,Fetch Page-1,200,OK,Baseline 1VU 1-1,text,true,,8495,921,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/css/css_a0Gz2LVCyJAOeP2kSJKcHUYhlhYYsbM4XmOx91uXfcs.css?delta=0&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,126,0,44
1719585989015,25,Fetch Page-2,200,OK,Baseline 1VU 1-1,text,true,,19698,921,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/css/css_Zfcr9C2Qd6qGTdvhcp4C0ZAlg-8B807vWRgEQSX_wLs.css?delta=1&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,25,0,0
1719585989018,137,Fetch Page-3,200,OK,Baseline 1VU 1-1,bin,true,,3174,547,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/opdc-environment-and-utilities.jpg?h=79f033a3&itok=vi0oH6RA,136,0,39
1719585989018,135,Fetch Page-4,200,OK,Baseline 1VU 1-1,bin,true,,4687,545,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/opdc-grandunioncanal_s9a4394.jpg?h=79f033a3&itok=thjYLVB_,134,0,30
1719585989019,148,Fetch Page-5,200,OK,Baseline 1VU 1-1,bin,true,,5617,543,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/opdc-map-mattrmedialtd-2x1.jpg?h=114a35ea&itok=vrtX8WJJ,148,0,39
1719585989019,130,Fetch Page-6,200,OK,Baseline 1VU 1-1,text,true,,64957,931,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_iiLyERRN6uz3MmPJ8Pi1vrAsFfYxoyMJLK3ZGNRihqE.js?scope=footer&delta=0&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,130,0,44
1719585989136,26,Fetch Page-7,200,OK,Baseline 1VU 1-1,text,true,,1173,931,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_3KvKaR2Cvc2TRoN-nHJ4SQX9ACWr73s8qk3ZVDrhXA4.js?scope=footer&delta=2&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,26,0,0
1719585989156,36,Fetch Page-8,200,OK,Baseline 1VU 1-1,text,true,,20066,931,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_LOAmPcpYjNPnhk81u3rUv9a4eeuZ7Z3TMNmQW5lbooo.js?scope=footer&delta=4&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,36,0,0
1719585989171,81,Fetch Page-9,200,OK,Baseline 1VU 1-1,text,true,,8662,931,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_JHTNB91wVH27w4awM5LwJI8vM4MdpIqhMqKv65jF-Nk.js?scope=footer&delta=7&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,81,0,0
1719585989172,24,Fetch Page-10,200,OK,Baseline 1VU 1-1,text,true,,10259,931,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_kohzvlZqgR1l7lFRACZev0QYNB2OXY-BbMnOgg6fgpo.js?scope=footer&delta=9&language=en&theme=gla_core_theme&include=eJx9j1FywyAMRC9E4LunYWRQMC1YjCQ78e1L47ZpQqYfDKOn1Uob8pZDIPrIGGhRpuLCgN7MyF7IrKBqXpKYCAoFdmQ34QxbJhaTCvhAjH67kOvvBkqizYcQ3N_C0obMOaL8o_ndJbsoVjeB4H2HzlixD9AExWwZL-K_bvJ4bcTqBmIuOJ2Jq_v-bcxQKJlElEq3g-SS1scS0nNt4R2upgFDYmizuMhrg2LvxK5LW6eSZcZ4uxZFQbsDwyIFNNPiXuMjxXG5rRTXMsSVxlkHGoCjEQQOs4eWPaxKgWorqH3kNR-cu-9pRojIQ-vmYM4QUMXLWivw_hP8kVporeynaVXteZ58DukzPbSfDQgK4g,24,0,0
